manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,body_type,drivetrain,price_usd,reliability
Mitsubishi,L200,mechanical,green,291000,2003,diesel,diesel,pickup,all,5000,0.50
Mitsubishi,Galant,mechanical,blue,400000,1995,gasoline,gasoline,hatchback,front,750,0.01
Mitsubishi,Space Star,mechanical,blue,281478,2001,gasoline,gasoline,minivan,front,1422.74,0.97
Mitsubishi,Carisma,mechanical,red,320000,1998,diesel,diesel,sedan,front,1500,1.81
Mitsubishi,Galant,mechanical,grey,440000,1993,gasoline,gasoline,hatchback,front,300,2.31
Mitsubishi,Lancer,mechanical,blue,134000,2011,gasoline,gasoline,sedan,front,8600,4.55
Mitsubishi,Colt,mechanical,green,300000,1998,gasoline,gasoline,hatchback,front,750,0.86
Mitsubishi,Outlander,mechanical,silver,200000,2003,gasoline,gasoline,suv,all,6000,2.93
Mitsubishi,Galant,mechanical,blue,277617,1988,gasoline,gasoline,sedan,front,350,1.27
Mitsubishi,Space Wagon,mechanical,red,500000,1995,gasoline,gasoline,minivan,front,1850,1.41
Mitsubishi,Space Star,mechanical,silver,315000,2001,diesel,diesel,hatchback,front,2000,3.41
Mitsubishi,Space Star,mechanical,other,154000,2003,diesel,diesel,universal,front,3400,0.95
Mitsubishi,Lancer,mechanical,silver,330000,1994,gasoline,gasoline,sedan,front,1300,1.13
Mitsubishi,Outlander,automatic,grey,185000,2014,gasoline,gasoline,suv,all,18000,0.91
Mitsubishi,Lancer,automatic,red,190000,2010,gasoline,gasoline,hatchback,front,8900,0.49
Mitsubishi,Galant,mechanical,blue,276000,1998,gasoline,gasoline,sedan,front,3600,2.53
Mitsubishi,Outlander,automatic,black,112000,2016,gasoline,gasoline,suv,all,19990,1.73
Mitsubishi,Outlander,automatic,black,108000,2012,gasoline,gasoline,suv,all,17950,2.43
Mitsubishi,Eclipse,automatic,black,209215,2001,gasoline,gasoline,coupe,front,4750,0.05
Mitsubishi,Carisma,mechanical,silver,620000,1998,diesel,diesel,hatchback,front,1950,4.86
Mitsubishi,Colt,mechanical,blue,1000000,1992,gasoline,gasoline,hatchback,front,650,3.53
Mitsubishi,Lancer,mechanical,blue,217000,1996,gasoline,gasoline,sedan,front,2500,1.41
Mitsubishi,Lancer,mechanical,silver,160000,2009,gasoline,gasoline,sedan,front,7300,1.42
Mitsubishi,Galant,automatic,black,230000,2007,gasoline,gasoline,sedan,front,5300,4.23
Mitsubishi,Carisma,mechanical,black,329500,1998,gasoline,gasoline,sedan,front,3000,3.33
Mitsubishi,Carisma,mechanical,green,240000,1999,gasoline,gasoline,hatchback,front,1200,3.91
Mitsubishi,3000GT,mechanical,yellow,160000,1995,gasoline,gasoline,coupe,front,6900,4.97
Mitsubishi,Lancer,automatic,silver,290000,1996,diesel,diesel,hatchback,front,250,2.26
Mitsubishi,Outlander,automatic,grey,340676,2003,gasoline,gasoline,suv,all,6000,0.04
Mitsubishi,Outlander,automatic,black,999999,2009,gasoline,gasoline,suv,all,9000,0.64
Mitsubishi,Colt,mechanical,blue,350000,1996,gasoline,gasoline,hatchback,front,1500,3.96
Mitsubishi,Carisma,mechanical,silver,285764,1998,gasoline,gasoline,sedan,front,2150,1.66
Mitsubishi,L400,mechanical,white,430000,1998,diesel,diesel,minibus,rear,3300,1.01
Mitsubishi,Galant,automatic,other,200000,2002,gasoline,gasoline,sedan,front,1800,3.67
Mitsubishi,Outlander,automatic,grey,294510,2007,gasoline,gasoline,suv,all,9000,3.67
Mitsubishi,Lancer,mechanical,silver,300000,1996,gasoline,gasoline,sedan,front,1000,2.49
Mitsubishi,Space Star,mechanical,blue,315000,2001,diesel,diesel,universal,front,3000,0.46
Mitsubishi,Carisma,mechanical,grey,400000,1997,gasoline,gasoline,hatchback,front,1800,1.97
Mitsubishi,Carisma,mechanical,silver,333333,1997,gasoline,gasoline,hatchback,front,2100,4.68
Mitsubishi,Colt,automatic,black,178000,2007,gasoline,gasoline,hatchback,front,4350,0.61
Mitsubishi,ASX,automatic,black,128748,2011,gasoline,gasoline,suv,front,11700,3.63
Mitsubishi,Space Runner,mechanical,blue,294000,1999,gasoline,gasoline,minivan,front,2800,1.31
Mitsubishi,Space Star,mechanical,blue,335000,1999,gasoline,gasoline,minivan,front,2300,0.04
Mitsubishi,Pajero Sport,automatic,black,75000,2013,gasoline,gasoline,suv,all,17000,3.08
Mitsubishi,Pajero,automatic,silver,124000,2005,diesel,diesel,suv,all,8250,4.52
Mitsubishi,Galant,automatic,silver,285000,2003,gasoline,gasoline,sedan,front,3800,4.79
Mitsubishi,ASX,mechanical,black,100000,2012,gasoline,gasoline,suv,front,12250,4.75
Mitsubishi,Outlander,automatic,black,258000,2011,gasoline,gasoline,suv,all,12550,2.47
Mitsubishi,Pajero Sport,mechanical,green,378000,2000,diesel,diesel,suv,all,6666,3.62
Mitsubishi,Pajero Sport,automatic,black,157500,2014,diesel,diesel,suv,all,20900,0.25
Mitsubishi,Eclipse,automatic,white,200000,2001,gasoline,gasoline,coupe,front,3600,4.94
Mitsubishi,Space Runner,mechanical,blue,250000,1999,gasoline,gasoline,minivan,front,1600,4.26
Mitsubishi,Colt,mechanical,black,142000,2008,gasoline,gasoline,hatchback,front,4220.81,0.42
Mitsubishi,Carisma,mechanical,blue,362000,1998,diesel,diesel,hatchback,front,2750,3.77
Mitsubishi,Space Wagon,mechanical,grey,320000,1998,diesel,diesel,minivan,front,1300,0.14
Mitsubishi,Colt,mechanical,green,390000,1998,gasoline,gasoline,hatchback,front,1500,2.06
Mitsubishi,Space Star,mechanical,grey,218000,2002,gasoline,gasoline,universal,front,3793.99,3.33
Mitsubishi,Lancer,automatic,black,250000,2003,gasoline,gasoline,sedan,front,2500,2.43
Mitsubishi,Lancer,automatic,black,250000,2003,gasoline,gasoline,sedan,front,2500,1.31
Mitsubishi,L200,mechanical,other,232000,2011,diesel,diesel,suv,all,12500,3.04
Mitsubishi,Lancer,mechanical,black,190000,2008,gasoline,gasoline,sedan,front,7600,3.08
Mitsubishi,Outlander,mechanical,black,160000,2010,gasoline,gasoline,suv,front,10700,1.45
Mitsubishi,Outlander,automatic,black,160000,2010,gasoline,gasoline,suv,all,12500,1.19
Mitsubishi,Carisma,mechanical,black,449000,1995,gasoline,gasoline,hatchback,front,900,3.13
Mitsubishi,ASX,automatic,black,170000,2010,gasoline,gasoline,suv,front,10500,3.09
Mitsubishi,Outlander,automatic,grey,272800,2008,gasoline,gasoline,suv,all,8500,3.14
Mitsubishi,Space Star,mechanical,grey,894079,2002,gasoline,gasoline,minivan,front,2700,4.48
Mitsubishi,Colt,mechanical,white,124000,2007,gasoline,gasoline,hatchback,front,4000,2.52
Mitsubishi,Lancer,mechanical,silver,93000,2011,gasoline,gasoline,sedan,front,7000,1.97
Mitsubishi,Galant,mechanical,blue,257600,1997,gasoline,gasoline,sedan,front,2134.12,1.37
Mitsubishi,Pajero,mechanical,green,330000,2003,diesel,diesel,suv,all,6900,1.70
Mitsubishi,Montero,automatic,silver,332973,2000,gasoline,gasoline,suv,all,6000,4.96
Mitsubishi,Galant,mechanical,green,211000,1996,gasoline,gasoline,sedan,front,1900,4.66
Mitsubishi,ASX,automatic,silver,80500,2014,gasoline,gasoline,suv,front,15300,1.74
Mitsubishi,Lancer,automatic,black,205000,2008,gasoline,gasoline,hatchback,front,5400,1.95
Mitsubishi,Colt,mechanical,green,370000,1995,gasoline,gasoline,hatchback,front,1000,1.21
Mitsubishi,Space Star,mechanical,silver,255428,2001,diesel,diesel,minivan,front,3000,1.77
Mitsubishi,Galant,automatic,black,459000,1996,gas,gasoline,sedan,front,758.8,1.35
Mitsubishi,L300,mechanical,red,370000,1987,gas,gasoline,minibus,rear,2000,3.08
Mitsubishi,Space Star,mechanical,green,300000,1998,gasoline,gasoline,universal,front,1900,3.54
Mitsubishi,Space Wagon,mechanical,red,220000,1994,diesel,diesel,minivan,front,1100,2.90
Mitsubishi,Montero,automatic,black,277378,2001,gasoline,gasoline,suv,all,7900,1.22
Mitsubishi,Outlander,automatic,silver,177000,2011,gasoline,gasoline,suv,all,12870,1.93
Mitsubishi,Carisma,mechanical,blue,317000,2000,diesel,diesel,hatchback,front,2500,1.09
Mitsubishi,Lancer,mechanical,blue,165000,2008,gasoline,gasoline,sedan,front,6200,0.53
Mitsubishi,Galant,mechanical,green,321000,1996,gasoline,gasoline,sedan,front,1950,0.84
Mitsubishi,Carisma,mechanical,silver,310000,1998,gasoline,gasoline,hatchback,front,1050,1.03
Mitsubishi,Space Wagon,mechanical,green,331357,1998,diesel,diesel,minivan,front,2250,0.84
Mitsubishi,Lancer,mechanical,grey,188000,2004,gasoline,gasoline,universal,front,4200,4.01
Mitsubishi,Colt,automatic,silver,198850,2007,gasoline,gasoline,hatchback,front,4500,0.98
Mitsubishi,Lancer,mechanical,blue,190000,2006,gasoline,gasoline,sedan,front,4000,0.51
Mitsubishi,Colt,mechanical,red,340000,2000,gasoline,gasoline,coupe,front,1100,3.04
Mitsubishi,Carisma,mechanical,black,498000,1996,gasoline,gasoline,hatchback,front,1000,3.64
Mitsubishi,Galant,mechanical,green,320000,1996,gasoline,gasoline,hatchback,front,1000,1.50
Mitsubishi,Lancer,mechanical,red,120000,2007,gasoline,gasoline,sedan,front,8400,2.70
Mitsubishi,Pajero Sport,automatic,black,145000,2014,diesel,diesel,suv,all,19900,1.71
Mitsubishi,Galant,automatic,silver,260000,2000,gasoline,gasoline,sedan,front,1900,4.94
Mitsubishi,Grandis,mechanical,grey,350000,2006,diesel,diesel,minivan,front,9500,4.78
Mitsubishi,Colt,mechanical,green,300000,1994,gasoline,gasoline,hatchback,front,1350,4.33
Mitsubishi,Carisma,mechanical,black,260000,1998,gasoline,gasoline,sedan,front,2000,3.13
Mitsubishi,Lancer,mechanical,red,800000,1996,gasoline,gasoline,sedan,front,2500,4.47
Mitsubishi,Pajero,automatic,black,203000,2011,diesel,diesel,suv,all,20000,3.87
Mitsubishi,Montero,automatic,other,318972,2000,gasoline,gasoline,suv,rear,6000,2.30
Mitsubishi,Outlander,automatic,white,185600,2007,gas,gasoline,suv,all,9200,4.55
Mitsubishi,Lancer,mechanical,red,193323,2008,gasoline,gasoline,sedan,front,6500,1.64
Mitsubishi,ASX,mechanical,black,189000,2010,diesel,diesel,suv,front,10900,4.57
Mitsubishi,Colt,mechanical,black,300000,1996,gasoline,gasoline,hatchback,front,1000,3.16
Mitsubishi,Lancer,automatic,other,99779,2008,gasoline,gasoline,sedan,front,7600,0.85
Mitsubishi,Space Runner,automatic,blue,350000,1997,gasoline,gasoline,minivan,front,260,2.85
Mitsubishi,Space Wagon,mechanical,red,222000,1994,diesel,diesel,minivan,front,1100,0.70
Mitsubishi,Lancer,mechanical,black,200000,2008,gasoline,gasoline,hatchback,front,5900,0.04
Mitsubishi,Lancer,mechanical,silver,260000,2008,gasoline,gasoline,sedan,front,6999,3.72
Mitsubishi,Outlander,automatic,black,180000,2011,gasoline,gasoline,suv,all,10200,4.01
Mitsubishi,ASX,automatic,silver,95978,2011,gasoline,gasoline,suv,front,10000,4.46
Mitsubishi,Space Runner,mechanical,red,100000,1995,gasoline,gasoline,minivan,front,700,4.61
Mitsubishi,Grandis,mechanical,black,168000,2008,gasoline,gasoline,universal,front,10000,0.49
Mitsubishi,Space Star,mechanical,green,235114,1999,gasoline,gasoline,hatchback,front,3000,3.29
Mitsubishi,Galant,automatic,red,482803,2000,gasoline,gasoline,sedan,front,2600,3.10
Mitsubishi,Carisma,mechanical,silver,350000,1995,gasoline,gasoline,hatchback,front,1200,4.16
Mitsubishi,Outlander,automatic,black,125000,2010,gasoline,gasoline,suv,front,11800,3.41
Mitsubishi,Lancer,mechanical,red,105000,2010,gasoline,gasoline,sedan,front,9800,2.29
Mitsubishi,Space Wagon,mechanical,blue,350000,1998,gasoline,gasoline,minivan,front,1100,1.44
Mitsubishi,Pajero Pinin,automatic,silver,208000,2003,gasoline,gasoline,suv,all,4990,4.81
Mitsubishi,Galant,mechanical,red,370000,1992,diesel,diesel,sedan,front,1000,2.10
Mitsubishi,Lancer,automatic,silver,215000,2008,gasoline,gasoline,sedan,front,6615.76,4.11
Mitsubishi,Galant,mechanical,red,377000,1991,gasoline,gasoline,sedan,front,900,1.19
Mitsubishi,Space Star,mechanical,silver,390000,2003,diesel,diesel,hatchback,front,3319.74,2.78
Mitsubishi,Endeavor,automatic,silver,260714,2004,gas,gasoline,suv,all,7299,1.37
Mitsubishi,Lancer,automatic,other,160000,2007,gasoline,gasoline,sedan,front,7500,4.24
Mitsubishi,Outlander,automatic,grey,197000,2007,gasoline,gasoline,suv,all,6100,0.43
Mitsubishi,Space Wagon,automatic,green,275000,1996,gasoline,gasoline,minivan,front,1700,3.65
Mitsubishi,Space Runner,mechanical,grey,400000,1998,diesel,diesel,minivan,front,1700,4.34
Mitsubishi,Galant,mechanical,red,250000,1993,gasoline,gasoline,hatchback,front,2000,0.62
Mitsubishi,Colt,mechanical,black,300000,1995,gasoline,gasoline,hatchback,front,500,2.64
Mitsubishi,Carisma,mechanical,silver,366000,1998,gasoline,gasoline,sedan,front,1300,1.82
Mitsubishi,Space Wagon,mechanical,blue,280000,1998,diesel,diesel,minivan,front,1896.99,4.25
Mitsubishi,Lancer,mechanical,blue,511111,1994,gasoline,gasoline,universal,front,500,2.72
Mitsubishi,Carisma,mechanical,black,999999,1998,gasoline,gasoline,hatchback,front,850,4.11
Mitsubishi,Outlander,automatic,blue,61000,2016,gasoline,gasoline,suv,all,20002,3.24
Mitsubishi,Colt,mechanical,black,112500,2009,gasoline,gasoline,hatchback,front,4500,4.22
Mitsubishi,Galant,mechanical,blue,360000,1993,gasoline,gasoline,hatchback,front,800,2.75
Mitsubishi,Outlander,automatic,white,80000,2017,gasoline,gasoline,suv,all,21500,4.26
Mitsubishi,Colt,mechanical,red,250000,1994,gasoline,gasoline,hatchback,front,300,2.79
Mitsubishi,Pajero Sport,automatic,black,563270,1999,gasoline,gasoline,suv,all,4500,2.64
Mitsubishi,Outlander,automatic,red,126000,2008,gasoline,gasoline,suv,all,11100,3.92
Mitsubishi,Space Wagon,mechanical,red,290000,1995,gas,gasoline,minivan,front,1800,3.05
Mitsubishi,Space Star,automatic,green,360000,2002,gasoline,gasoline,hatchback,front,2500,3.40
Mitsubishi,Colt,mechanical,white,115000,2009,gasoline,gasoline,hatchback,front,4700,3.27
Mitsubishi,Carisma,mechanical,silver,300000,1998,diesel,diesel,hatchback,front,1500,2.92
Mitsubishi,Space Star,mechanical,silver,250000,1998,gasoline,gasoline,hatchback,front,2400,1.75
Mitsubishi,Galant,mechanical,silver,386000,1995,gasoline,gasoline,hatchback,front,2100,0.96
Mitsubishi,Lancer,automatic,silver,235000,2007,gasoline,gasoline,sedan,front,6500,4.76
Mitsubishi,Galant,mechanical,grey,226222,1993,gas,gasoline,hatchback,front,850,4.63
Mitsubishi,Lancer,mechanical,blue,260100,1993,gasoline,gasoline,sedan,front,900,4.89
Mitsubishi,Outlander,automatic,grey,123000,2014,gasoline,gasoline,universal,front,14600,0.69
Mitsubishi,Space Wagon,mechanical,violet,250000,1998,gasoline,gasoline,minivan,front,3500,1.80
Mitsubishi,Pajero,mechanical,blue,255000,2000,gasoline,gasoline,suv,all,6000,4.42
Mitsubishi,Outlander,automatic,silver,170000,2010,gasoline,gasoline,suv,all,9800,2.25
Mitsubishi,Carisma,mechanical,blue,355000,1996,gasoline,gasoline,hatchback,front,1990,0.81
Mitsubishi,Galant,mechanical,green,360000,1995,gasoline,gasoline,hatchback,front,800,3.56
Mitsubishi,Outlander,automatic,black,162000,2010,gasoline,gasoline,suv,all,12700,3.68
Mitsubishi,Pajero Sport,mechanical,black,280000,2002,diesel,diesel,suv,all,7350,2.83
Mitsubishi,Pajero Sport,mechanical,grey,86000,2013,diesel,diesel,suv,all,20000,4.35
Mitsubishi,Space Runner,mechanical,blue,250000,1998,diesel,diesel,minivan,front,1000,0.69
Mitsubishi,Outlander,automatic,white,77000,2012,gasoline,gasoline,suv,all,18300,2.24
Mitsubishi,Carisma,mechanical,silver,500000,1997,diesel,diesel,hatchback,front,2000,0.65
Mitsubishi,Carisma,mechanical,blue,355000,1998,gasoline,gasoline,hatchback,front,2000,0.47
Mitsubishi,Lancer,mechanical,blue,500000,1991,gasoline,gasoline,sedan,front,500,0.94
Mitsubishi,Eclipse,automatic,other,290000,2000,gasoline,gasoline,coupe,front,5800,1.67
Mitsubishi,Space Wagon,mechanical,blue,643738,1996,gasoline,gasoline,minivan,front,1700,3.75
Mitsubishi,Space Wagon,mechanical,silver,388000,1998,gasoline,gasoline,minivan,front,2845.49,2.03
Mitsubishi,Pajero Sport,mechanical,black,300000,2001,diesel,diesel,universal,all,5500,4.42
Mitsubishi,ASX,mechanical,black,226800,2012,gasoline,gasoline,universal,front,9500,2.22
Mitsubishi,Outlander,automatic,black,63000,2014,gasoline,gasoline,suv,all,15000,4.99
Mitsubishi,Outlander,automatic,silver,118000,2010,gasoline,gasoline,suv,all,10500,2.85
Mitsubishi,Colt,mechanical,silver,310000,2003,gasoline,gasoline,hatchback,front,2000,1.56
Mitsubishi,Outlander,automatic,black,248322,2005,gasoline,gasoline,suv,all,4950,0.19
Mitsubishi,Galant,mechanical,black,480000,1991,diesel,diesel,sedan,front,1000,4.92
Mitsubishi,Pajero,automatic,other,257000,2001,diesel,diesel,suv,all,7500,2.90
Mitsubishi,Lancer,automatic,red,268000,1994,gasoline,gasoline,sedan,front,350,2.84
Mitsubishi,Outlander,automatic,black,122000,2011,gasoline,gasoline,universal,all,13500,0.45
Mitsubishi,Space Star,mechanical,yellow,290000,2003,gasoline,gasoline,hatchback,front,3500,2.41
Mitsubishi,Galant,automatic,silver,270000,1999,gasoline,gasoline,universal,front,1800,3.11
Mitsubishi,Lancer,mechanical,silver,220000,2009,gasoline,gasoline,sedan,front,6900,3.18
Mitsubishi,Pajero Pinin,mechanical,blue,300000,2001,gasoline,gasoline,suv,rear,4500,4.71
Mitsubishi,Galant,automatic,silver,450616,2004,gas,gasoline,sedan,front,4350,0.73
Mitsubishi,Space Star,mechanical,grey,275000,2004,gasoline,gasoline,universal,front,3800,2.23
Mitsubishi,Lancer,mechanical,brown,115000,1991,gasoline,gasoline,hatchback,front,1200,0.87
Mitsubishi,Space Wagon,mechanical,other,365000,1998,gasoline,gasoline,minivan,front,2600,0.58
Mitsubishi,Grandis,mechanical,black,286000,2007,diesel,diesel,minivan,front,8950,4.41
Mitsubishi,Pajero Sport,mechanical,silver,170000,2003,diesel,diesel,suv,all,7500,3.79
Mitsubishi,Pajero,automatic,other,171500,2008,gasoline,gasoline,suv,all,13500,4.47
Mitsubishi,Lancer,mechanical,red,191000,2008,gasoline,gasoline,sedan,front,5900,1.15
Mitsubishi,Eclipse,automatic,black,265542,2002,gasoline,gasoline,coupe,front,3600,3.37
Mitsubishi,ASX,mechanical,black,20000,2014,gasoline,gasoline,suv,front,15800,2.08
Mitsubishi,Lancer,mechanical,black,187800,2008,gasoline,gasoline,hatchback,front,7300,0.80
Mitsubishi,Lancer,mechanical,red,112000,2013,gasoline,gasoline,sedan,front,10800,3.24
Mitsubishi,Carisma,mechanical,green,300000,1997,gasoline,gasoline,hatchback,front,1997,4.14
Mitsubishi,Colt,mechanical,blue,410000,1999,gasoline,gasoline,hatchback,front,1500,4.89
Mitsubishi,Galant,mechanical,black,271000,1994,gasoline,gasoline,hatchback,front,500,4.37
Mitsubishi,Carisma,automatic,silver,500000,1997,gas,gasoline,sedan,front,1400,2.90
Mitsubishi,Carisma,mechanical,blue,310000,1997,gasoline,gasoline,hatchback,front,2000,3.50
Mitsubishi,Galant,mechanical,blue,335600,1994,gasoline,gasoline,hatchback,front,800,3.01
Mitsubishi,Lancer,mechanical,blue,320000,1998,gas,gasoline,sedan,front,2000,2.35
Mitsubishi,Carisma,mechanical,green,380000,1998,gasoline,gasoline,sedan,front,1900,0.49
Mitsubishi,Carisma,mechanical,blue,311000,1997,gas,gasoline,hatchback,front,1350,3.27
Mitsubishi,Lancer,mechanical,silver,200000,2008,gasoline,gasoline,sedan,front,6800,3.28
Mitsubishi,Pajero,mechanical,blue,300000,1994,diesel,diesel,suv,all,6500,0.97
Mitsubishi,Outlander,automatic,blue,196000,2006,gasoline,gasoline,suv,front,6500,3.14
Mitsubishi,Galant,mechanical,blue,1000000,1992,gasoline,gasoline,hatchback,front,450,1.14
Mitsubishi,Outlander,automatic,silver,173000,2010,gasoline,gasoline,suv,all,11000,1.50
Mitsubishi,Galant,mechanical,white,260000,1994,gasoline,gasoline,sedan,front,1800,1.43
Mitsubishi,Mirage,automatic,red,300000,2000,gasoline,gasoline,sedan,front,1600,4.55
Mitsubishi,Carisma,mechanical,silver,345000,1998,gasoline,gasoline,hatchback,front,3000,3.44
Mitsubishi,Galant,mechanical,white,370000,1992,gasoline,gasoline,hatchback,front,1200,3.49
Mitsubishi,Space Wagon,mechanical,black,400000,1999,gasoline,gasoline,minivan,front,2000,2.79
Mitsubishi,Colt,mechanical,green,250000,1997,gasoline,gasoline,hatchback,front,1100,2.43
Mitsubishi,Pajero,automatic,black,188950,2008,gas,gasoline,suv,all,14500,1.54
Mitsubishi,Carisma,mechanical,other,280000,1998,gasoline,gasoline,sedan,front,2000,2.21
Mitsubishi,ASX,automatic,silver,140000,2011,gasoline,gasoline,suv,front,9990,2.65
Mitsubishi,Carisma,mechanical,black,1000000,1996,gasoline,gasoline,hatchback,front,1350,1.09
Mitsubishi,Space Star,mechanical,red,280000,2000,gasoline,gasoline,universal,front,2800,4.24
Mitsubishi,Colt,mechanical,grey,300000,2003,gasoline,gasoline,hatchback,front,2600,1.39
Mitsubishi,Outlander,automatic,silver,206000,2006,gasoline,gasoline,suv,all,4500,3.88
